Log_ID,Timestamp,Date,Time,Severity,Component,Block_ID,Source_IP,Destination_IP,Message,Label_Anomaly,Raw_Log
1146,2008-11-11T02:30:27Z,2008-11-11,02:30:27,INFO,dfs.FSNamesystem,blk_-2225353020301959077,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010,Normal,081111 023027 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010
1147,2008-11-11T02:30:27Z,2008-11-11,02:30:27,INFO,dfs.FSNamesystem,blk_3946183108430554053,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010,Normal,081111 023027 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010
1148,2008-11-11T02:30:33Z,2008-11-11,02:30:33,INFO,dfs.FSNamesystem,blk_-3681974396824196300,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010,Normal,081111 023033 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010
1149,2008-11-11T02:30:37Z,2008-11-11,02:30:37,INFO,dfs.FSNamesystem,blk_2736251498135196075,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010,Normal,081111 023037 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010
1150,2008-11-11T02:30:39Z,2008-11-11,02:30:39,INFO,dfs.FSNamesystem,blk_1275198635723397883,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010,Normal,081111 023039 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010
1151,2008-11-11T02:30:39Z,2008-11-11,02:30:39,INFO,dfs.FSNamesystem,blk_3428998332517532825,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010,Normal,081111 023039 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010
1152,2008-11-11T02:31:39Z,2008-11-11,02:31:39,INFO,dfs.FSDataset,blk_-7106479503467535906,10.250.19.225,10.250.19.225:50010,Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906,Normal,081111 023139 19 INFO dfs.FSDataset: Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906
1153,2008-11-11T02:31:49Z,2008-11-11,02:31:49,INFO,dfs.FSDataset,blk_-7411858598798393933,10.250.19.225,10.250.19.225:50010,Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933,Normal,081111 023149 19 INFO dfs.FSDataset: Deleting block blk_-7411858598798393933 file /mnt/hadoop/dfs/data/current/subdir24/blk_-7411858598798393933
1154,2008-11-11T02:31:56Z,2008-11-11,02:31:56,INFO,dfs.FSDataset,blk_-5429479049793046826,10.250.19.225,10.250.19.225:50010,Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826,Normal,081111 023156 19 INFO dfs.FSDataset: Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826
1155,2008-11-11T02:31:58Z,2008-11-11,02:31:58,INFO,dfs.FSDataset,blk_-6431101765137189231,10.250.19.225,10.250.19.225:50010,Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231,Normal,081111 023158 19 INFO dfs.FSDataset: Deleting block blk_-6431101765137189231 file /mnt/hadoop/dfs/data/current/subdir33/blk_-6431101765137189231
1156,2008-11-11T02:32:16Z,2008-11-11,02:32:16,INFO,dfs.FSDataset,blk_-2923662094689783995,10.250.19.225,10.250.19.225:50010,Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995,Normal,081111 023216 19 INFO dfs.FSDataset: Deleting block blk_-2923662094689783995 file /mnt/hadoop/dfs/data/current/subdir38/blk_-2923662094689783995
1157,2008-11-11T02:32:22Z,2008-11-11,02:32:22,INFO,dfs.DataNode$DataXceiver,blk_-664656559337730574,10.250.19.225,10.250.19.225:50010,10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96,Normal,081111 023222 17683 INFO dfs.DataNode$DataXceiver: 10.250.14.143:50010 Served block blk_-664656559337730574 to /10.250.7.96
1158,2008-11-11T02:32:22Z,2008-11-11,02:32:22,INFO,dfs.DataNode$PacketResponder,blk_3224393364314749254,10.250.19.225,10.250.19.225:50010,Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240,Normal,081111 023222 17788 INFO dfs.DataNode$PacketResponder: Received block blk_3224393364314749254 of size 67108864 from /10.251.37.240
1159,2008-11-11T02:32:29Z,2008-11-11,02:32:29,INFO,dfs.FSDataset,blk_1483582953997932733,10.250.19.225,10.250.19.225:50010,Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733,Normal,081111 023229 19 INFO dfs.FSDataset: Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733
1160,2008-11-11T02:32:30Z,2008-11-11,02:32:30,INFO,dfs.FSDataset,blk_-3607708283707030582,10.250.19.225,10.250.19.225:50010,Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582,Normal,081111 023230 19 INFO dfs.FSDataset: Deleting block blk_-3607708283707030582 file /mnt/hadoop/dfs/data/current/subdir31/blk_-3607708283707030582
1161,2008-11-11T02:32:34Z,2008-11-11,02:32:34,INFO,dfs.FSDataset,blk_4365203784873840210,10.250.19.225,10.250.19.225:50010,Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210,Normal,081111 023234 19 INFO dfs.FSDataset: Deleting block blk_4365203784873840210 file /mnt/hadoop/dfs/data/current/subdir1/blk_4365203784873840210
1162,2008-11-11T02:32:43Z,2008-11-11,02:32:43,INFO,dfs.FSDataset,blk_1920931690498309324,10.250.19.225,10.250.19.225:50010,Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324,Normal,081111 023243 19 INFO dfs.FSDataset: Deleting block blk_1920931690498309324 file /mnt/hadoop/dfs/data/current/subdir42/blk_1920931690498309324
1163,2008-11-11T02:32:43Z,2008-11-11,02:32:43,INFO,dfs.FSDataset,blk_2731746367139956284,10.250.19.225,10.250.19.225:50010,Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284,Normal,081111 023243 19 INFO dfs.FSDataset: Deleting block blk_2731746367139956284 file /mnt/hadoop/dfs/data/current/subdir15/blk_2731746367139956284
1164,2008-11-11T02:32:47Z,2008-11-11,02:32:47,INFO,dfs.FSDataset,blk_3312198496468502316,10.250.19.225,10.250.19.225:50010,Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316,Normal,081111 023247 19 INFO dfs.FSDataset: Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316
1165,2008-11-11T02:32:47Z,2008-11-11,02:32:47,INFO,dfs.FSDataset,blk_-626413149556394155,10.250.19.225,10.250.19.225:50010,Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155,Normal,081111 023247 19 INFO dfs.FSDataset: Deleting block blk_-626413149556394155 file /mnt/hadoop/dfs/data/current/subdir26/blk_-626413149556394155
1166,2008-11-11T02:32:48Z,2008-11-11,02:32:48,INFO,dfs.FSDataset,blk_1350741653957819140,10.250.19.225,10.250.19.225:50010,Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140,Normal,081111 023248 18 INFO dfs.FSDataset: Deleting block blk_1350741653957819140 file /mnt/hadoop/dfs/data/current/subdir32/blk_1350741653957819140
1167,2008-11-11T02:32:48Z,2008-11-11,02:32:48,INFO,dfs.FSDataset,blk_6675564098604634452,10.250.19.225,10.250.19.225:50010,Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452,Normal,081111 023248 19 INFO dfs.FSDataset: Deleting block blk_6675564098604634452 file /mnt/hadoop/dfs/data/current/subdir1/blk_6675564098604634452
1168,2008-11-11T02:32:49Z,2008-11-11,02:32:49,INFO,dfs.FSDataset,blk_1692958087244489888,10.250.19.225,10.250.19.225:50010,Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888,Normal,081111 023249 19 INFO dfs.FSDataset: Deleting block blk_1692958087244489888 file /mnt/hadoop/dfs/data/current/subdir62/blk_1692958087244489888
1169,2008-11-11T02:32:50Z,2008-11-11,02:32:50,INFO,dfs.FSDataset,blk_5528471097481810388,10.250.19.225,10.250.19.225:50010,Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388,Normal,081111 023250 18 INFO dfs.FSDataset: Deleting block blk_5528471097481810388 file /mnt/hadoop/dfs/data/current/subdir5/blk_5528471097481810388
1170,2008-11-11T02:32:50Z,2008-11-11,02:32:50,INFO,dfs.FSDataset,blk_797263375273454863,10.250.19.225,10.250.19.225:50010,Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863,Normal,081111 023250 19 INFO dfs.FSDataset: Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863
1171,2008-11-11T02:32:55Z,2008-11-11,02:32:55,INFO,dfs.FSDataset,blk_5209577451013188921,10.250.19.225,10.250.19.225:50010,Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921,Normal,081111 023255 19 INFO dfs.FSDataset: Deleting block blk_5209577451013188921 file /mnt/hadoop/dfs/data/current/subdir24/blk_5209577451013188921
1172,2008-11-11T02:33:04Z,2008-11-11,02:33:04,INFO,dfs.FSDataset,blk_4713539908695785630,10.250.19.225,10.250.19.225:50010,Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630,Normal,081111 023304 18 INFO dfs.FSDataset: Deleting block blk_4713539908695785630 file /mnt/hadoop/dfs/data/current/subdir39/blk_4713539908695785630
1173,2008-11-11T02:33:10Z,2008-11-11,02:33:10,INFO,dfs.FSDataset,blk_6148201552996212693,10.250.19.225,10.250.19.225:50010,Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693,Normal,081111 023310 19 INFO dfs.FSDataset: Deleting block blk_6148201552996212693 file /mnt/hadoop/dfs/data/current/subdir15/blk_6148201552996212693
1174,2008-11-11T02:33:28Z,2008-11-11,02:33:28,INFO,dfs.FSDataset,blk_9014154925388243050,10.250.19.225,10.250.19.225:50010,Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050,Normal,081111 023328 19 INFO dfs.FSDataset: Deleting block blk_9014154925388243050 file /mnt/hadoop/dfs/data/current/subdir28/blk_9014154925388243050
1175,2008-11-11T02:33:30Z,2008-11-11,02:33:30,INFO,dfs.FSDataset,blk_8761138012128091849,10.250.19.225,10.250.19.225:50010,Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849,Normal,081111 023330 19 INFO dfs.FSDataset: Deleting block blk_8761138012128091849 file /mnt/hadoop/dfs/data/current/subdir33/blk_8761138012128091849
1176,2008-11-11T02:37:49Z,2008-11-11,02:37:49,INFO,dfs.DataNode$PacketResponder,blk_-4071286774767564790,10.250.19.225,10.250.19.225:50010,Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226,Normal,081111 023749 17857 INFO dfs.DataNode$PacketResponder: Received block blk_-4071286774767564790 of size 67108864 from /10.251.197.226
1177,2008-11-11T02:39:14Z,2008-11-11,02:39:14,INFO,dfs.DataNode$DataXceiver,blk_2866275036574950116,10.250.19.225,10.250.19.225:50010,10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53,Normal,081111 023914 17773 INFO dfs.DataNode$DataXceiver: 10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53
1178,2008-11-11T02:41:05Z,2008-11-11,02:41:05,INFO,dfs.DataNode$PacketResponder,blk_-6811519872198278365,10.250.19.225,10.250.19.225:50010,Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4,Normal,081111 024105 17911 INFO dfs.DataNode$PacketResponder: Received block blk_-6811519872198278365 of size 67108864 from /10.250.6.4
1179,2008-11-11T02:41:33Z,2008-11-11,02:41:33,INFO,dfs.FSNamesystem,blk_6748710057489679257,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864,Normal,081111 024133 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_6748710057489679257 size 67108864
1180,2008-11-11T02:42:47Z,2008-11-11,02:42:47,INFO,dfs.FSNamesystem,blk_1833093108290599780,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864,Normal,081111 024247 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_1833093108290599780 size 67108864
1181,2008-11-11T02:43:04Z,2008-11-11,02:43:04,INFO,dfs.FSNamesystem,blk_9163807899833139121,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864,Normal,081111 024304 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864
1182,2008-11-11T02:43:09Z,2008-11-11,02:43:09,INFO,dfs.DataNode$DataXceiver,blk_3941798034503185737,10.250.11.85:42358,10.250.11.85:50010,Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010,Normal,081111 024309 17772 INFO dfs.DataNode$DataXceiver: Receiving block blk_3941798034503185737 src: /10.250.11.85:42358 dest: /10.250.11.85:50010
1183,2008-11-11T02:43:25Z,2008-11-11,02:43:25,INFO,dfs.DataNode$PacketResponder,blk_6894918622505820383,10.250.19.225,10.250.19.225:50010,Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143,Normal,081111 024325 17904 INFO dfs.DataNode$PacketResponder: Received block blk_6894918622505820383 of size 67108864 from /10.250.14.143
1184,2008-11-11T02:44:43Z,2008-11-11,02:44:43,INFO,dfs.DataNode$DataXceiver,blk_6491424745418112176,10.251.214.130:57008,10.251.214.130:50010,Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010,Normal,081111 024443 17867 INFO dfs.DataNode$DataXceiver: Receiving block blk_6491424745418112176 src: /10.251.214.130:57008 dest: /10.251.214.130:50010
1185,2008-11-11T02:44:43Z,2008-11-11,02:44:43,INFO,dfs.FSNamesystem,blk_-17685631368401548,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548,Normal,081111 024443 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548
1186,2008-11-11T02:47:24Z,2008-11-11,02:47:24,INFO,dfs.FSNamesystem,blk_8924207394547472950,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950,Normal,081111 024724 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/part-00176. blk_8924207394547472950
1187,2008-11-11T02:47:42Z,2008-11-11,02:47:42,INFO,dfs.DataNode$DataXceiver,blk_-4526931594457272384,10.251.43.147:40348,10.251.43.147:50010,Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010,Normal,081111 024742 17976 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4526931594457272384 src: /10.251.43.147:40348 dest: /10.251.43.147:50010
1188,2008-11-11T02:48:31Z,2008-11-11,02:48:31,INFO,dfs.FSNamesystem,blk_5390763359901143305,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864,Normal,081111 024831 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_5390763359901143305 size 67108864
1189,2008-11-11T02:49:01Z,2008-11-11,02:49:01,INFO,dfs.DataNode$DataXceiver,blk_-11867600358649678,10.251.75.79:46421,10.251.75.79:50010,Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010,Normal,081111 024901 18086 INFO dfs.DataNode$DataXceiver: Receiving block blk_-11867600358649678 src: /10.251.75.79:46421 dest: /10.251.75.79:50010
1190,2008-11-11T02:49:01Z,2008-11-11,02:49:01,INFO,dfs.FSNamesystem,blk_2430417102497887445,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864,Normal,081111 024901 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2430417102497887445 size 67108864
1191,2008-11-11T02:49:01Z,2008-11-11,02:49:01,INFO,dfs.FSNamesystem,blk_-747046374856916711,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864,Normal,081111 024901 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-747046374856916711 size 67108864
1192,2008-11-11T02:51:01Z,2008-11-11,02:51:01,INFO,dfs.DataNode$PacketResponder,blk_5062112794659861146,10.250.19.225,10.250.19.225:50010,Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84,Normal,081111 025101 18187 INFO dfs.DataNode$PacketResponder: Received block blk_5062112794659861146 of size 67108864 from /10.251.91.84
1193,2008-11-11T02:52:08Z,2008-11-11,02:52:08,INFO,dfs.DataNode$DataXceiver,blk_-116589515245909549,10.251.203.179:33198,10.251.203.179:50010,Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010,Normal,081111 025208 18218 INFO dfs.DataNode$DataXceiver: Receiving block blk_-116589515245909549 src: /10.251.203.179:33198 dest: /10.251.203.179:50010
1194,2008-11-11T02:53:35Z,2008-11-11,02:53:35,INFO,dfs.DataNode$PacketResponder,blk_4628975089896927394,10.250.19.225,10.250.19.225:50010,PacketResponder 1 for block blk_4628975089896927394 terminating,Normal,081111 025335 17997 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_4628975089896927394 terminating
1195,2008-11-11T02:53:36Z,2008-11-11,02:53:36,INFO,dfs.DataNode$DataXceiver,blk_-764747190320632607,10.251.127.191:49914,10.251.127.191:50010,Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010,Normal,081111 025336 18090 INFO dfs.DataNode$DataXceiver: Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010
1196,2008-11-11T02:53:46Z,2008-11-11,02:53:46,INFO,dfs.DataNode$PacketResponder,blk_-8015797075596093783,10.250.19.225,10.250.19.225:50010,Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194,Normal,081111 025346 18124 INFO dfs.DataNode$PacketResponder: Received block blk_-8015797075596093783 of size 67108864 from /10.250.11.194
